ENTIDAD,MUN,LOC,AGEB,MZA,NOM_LOC,GRAPROES,PEA,POCUPADA,P15YM_SE,VPH_C_SERV,VPH_SNBIEN,P_18A24,P_60YMAS,REL_H_M,POBTOT,TOTHOG,POBHOG,VIVPAR_HAB,VPH_NDACMM,VPH_AUTOM,VPH_MOTO,VPH_BICI,ClaveGeo
14,039,0001,2319,013,Guadalajara,12.01,117.0,116.0,0.0,38.0,0.0,15.0,29.0,97.1,136.0,38.0,136.0,38.0,3.0,34.0,,8.0,1403900012319013
14,039,0001,2319,014,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012319014
14,039,0001,2319,015,Guadalajara,11.08,63.0,63.0,3.0,22.0,0.0,7.0,15.0,100.0,74.0,22.0,74.0,22.0,7.0,15.0,,5.0,1403900012319015
14,039,0001,2319,016,Guadalajara,13.15,11.0,11.0,0.0,6.0,0.0,3.0,7.0,76.92,23.0,6.0,23.0,6.0,0.0,6.0,,0.0,1403900012319016
14,039,0001,2319,017,Guadalajara,12.97,113.0,113.0,3.0,46.0,0.0,7.0,44.0,115.38,140.0,46.0,140.0,46.0,11.0,34.0,3.0,12.0,1403900012319017
14,039,0001,2319,018,Guadalajara,,,,,,,,,,3.0,,,,,,,,1403900012319018
14,039,0001,2319,019,Guadalajara,12.25,42.0,42.0,0.0,36.0,0.0,10.0,33.0,85.96,106.0,36.0,106.0,36.0,8.0,28.0,4.0,7.0,1403900012319019
14,039,0001,2319,020,Guadalajara,13.02,30.0,29.0,,22.0,0.0,7.0,15.0,89.19,70.0,22.0,70.0,22.0,5.0,16.0,3.0,7.0,1403900012319020
14,039,0001,2319,021,Guadalajara,13.27,34.0,34.0,0.0,13.0,0.0,5.0,6.0,69.57,39.0,13.0,39.0,13.0,,12.0,,5.0,1403900012319021
14,039,0001,2319,022,Guadalajara,13.82,43.0,43.0,0.0,20.0,0.0,7.0,18.0,90.32,59.0,20.0,59.0,20.0,7.0,13.0,,8.0,1403900012319022
14,039,0001,2319,023,Guadalajara,13.2,97.0,97.0,0.0,33.0,0.0,11.0,30.0,76.56,113.0,33.0,113.0,33.0,9.0,23.0,,10.0,1403900012319023
14,039,0001,2319,024,Guadalajara,10.44,72.0,71.0,,31.0,0.0,14.0,23.0,107.41,112.0,31.0,112.0,31.0,16.0,14.0,,11.0,1403900012319024
14,039,0001,2319,025,Guadalajara,10.64,147.0,147.0,7.0,78.0,0.0,31.0,53.0,99.3,283.0,78.0,283.0,76.0,38.0,38.0,9.0,21.0,1403900012319025
14,039,0001,2319,026,Guadalajara,14.11,89.0,89.0,0.0,36.0,0.0,13.0,23.0,83.08,119.0,36.0,119.0,36.0,4.0,32.0,,5.0,1403900012319026
14,039,0001,2319,027,Guadalajara,12.46,36.0,36.0,0.0,12.0,0.0,9.0,5.0,77.78,48.0,12.0,48.0,12.0,,11.0,0.0,4.0,1403900012319027
14,039,0001,2319,028,Guadalajara,12.91,84.0,83.0,4.0,73.0,0.0,23.0,58.0,80.17,218.0,73.0,218.0,73.0,25.0,47.0,,13.0,1403900012319028
14,039,0001,2319,029,Guadalajara,13.45,30.0,30.0,0.0,23.0,0.0,9.0,19.0,92.11,73.0,23.0,73.0,23.0,,22.0,,7.0,1403900012319029
14,039,0001,2319,030,Guadalajara,13.09,88.0,88.0,0.0,34.0,0.0,18.0,26.0,80.65,112.0,34.0,112.0,34.0,7.0,27.0,3.0,10.0,1403900012319030
14,039,0001,2319,031,Guadalajara,12.9,34.0,33.0,0.0,23.0,0.0,8.0,17.0,73.81,73.0,23.0,73.0,23.0,10.0,13.0,,5.0,1403900012319031
14,039,0001,2319,032,Guadalajara,12.38,59.0,59.0,0.0,24.0,0.0,9.0,23.0,71.74,79.0,24.0,79.0,24.0,10.0,14.0,,8.0,1403900012319032
14,039,0001,2319,033,Guadalajara,13.95,70.0,70.0,0.0,34.0,0.0,9.0,29.0,70.49,104.0,34.0,104.0,34.0,8.0,26.0,,10.0,1403900012319033
14,039,0001,2319,034,Guadalajara,13.25,48.0,48.0,0.0,22.0,0.0,8.0,17.0,62.5,65.0,22.0,65.0,21.0,3.0,18.0,,6.0,1403900012319034
14,039,0001,2319,035,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012319035
14,039,0001,2319,036,Guadalajara,11.13,43.0,43.0,5.0,21.0,0.0,11.0,21.0,60.0,80.0,22.0,80.0,22.0,13.0,6.0,3.0,3.0,1403900012319036
14,039,0001,2319,037,Guadalajara,11.14,70.0,69.0,,32.0,0.0,18.0,21.0,73.53,118.0,32.0,118.0,32.0,11.0,18.0,5.0,11.0,1403900012319037
14,039,0001,2319,038,Guadalajara,9.61,91.0,91.0,7.0,47.0,,17.0,37.0,76.09,162.0,48.0,162.0,48.0,32.0,12.0,7.0,11.0,1403900012319038
14,039,0001,2319,040,Guadalajara,12.95,67.0,65.0,,49.0,0.0,21.0,36.0,100.0,154.0,49.0,154.0,48.0,14.0,34.0,4.0,15.0,1403900012319040
14,039,0001,2319,041,Guadalajara,12.19,35.0,34.0,,23.0,0.0,6.0,17.0,95.35,84.0,23.0,84.0,23.0,0.0,22.0,,,1403900012319041
14,039,0001,2319,042,Guadalajara,13.0,60.0,59.0,,29.0,0.0,13.0,19.0,84.75,109.0,29.0,109.0,29.0,5.0,24.0,,14.0,1403900012319042
14,039,0001,2319,043,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012319043
14,039,0001,2319,044,Guadalajara,14.37,44.0,44.0,0.0,25.0,0.0,7.0,19.0,97.56,81.0,25.0,81.0,24.0,3.0,22.0,5.0,7.0,1403900012319044
14,039,0001,2319,045,Guadalajara,13.01,62.0,62.0,0.0,32.0,0.0,13.0,21.0,86.54,97.0,32.0,97.0,32.0,9.0,23.0,0.0,9.0,1403900012319045
14,039,0001,2319,046,Guadalajara,14.31,30.0,30.0,0.0,20.0,0.0,10.0,11.0,74.36,68.0,20.0,68.0,20.0,4.0,15.0,,5.0,1403900012319046
14,039,0001,2319,048,Guadalajara,12.19,112.0,108.0,4.0,68.0,0.0,19.0,45.0,94.34,206.0,68.0,206.0,55.0,13.0,53.0,5.0,13.0,1403900012319048
14,039,0001,2319,049,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012319049
14,039,0001,2319,050,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012319050
14,039,0001,2342,001,Guadalajara,11.41,21.0,21.0,0.0,13.0,0.0,7.0,10.0,84.21,35.0,14.0,35.0,13.0,8.0,5.0,0.0,,1403900012342001
14,039,0001,2342,002,Guadalajara,10.63,61.0,59.0,0.0,37.0,0.0,8.0,22.0,108.16,102.0,39.0,102.0,38.0,21.0,16.0,3.0,9.0,1403900012342002
14,039,0001,2342,003,Guadalajara,,,,,,,,,,1.0,,,,,,,,1403900012342003
14,039,0001,2342,004,Guadalajara,10.32,43.0,43.0,,23.0,0.0,10.0,11.0,75.0,84.0,23.0,84.0,22.0,10.0,11.0,,7.0,1403900012342004
14,039,0001,2342,005,Guadalajara,10.71,15.0,15.0,,8.0,0.0,,5.0,125.0,27.0,8.0,27.0,8.0,,5.0,3.0,6.0,1403900012342005
14,039,0001,2342,006,Guadalajara,10.86,38.0,37.0,0.0,30.0,0.0,7.0,25.0,83.67,90.0,30.0,90.0,30.0,9.0,21.0,,3.0,1403900012342006
14,039,0001,2342,007,Guadalajara,9.87,73.0,72.0,3.0,38.0,0.0,16.0,33.0,86.89,114.0,38.0,114.0,35.0,17.0,19.0,3.0,11.0,1403900012342007
14,039,0001,2342,008,Guadalajara,8.48,72.0,72.0,8.0,39.0,0.0,16.0,24.0,91.94,119.0,39.0,119.0,33.0,24.0,13.0,4.0,10.0,1403900012342008
14,039,0001,2342,009,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012342009
14,039,0001,2342,010,Guadalajara,10.23,34.0,34.0,0.0,15.0,0.0,3.0,14.0,100.0,60.0,16.0,60.0,14.0,8.0,7.0,,8.0,1403900012342010
14,039,0001,2342,011,Guadalajara,10.73,69.0,69.0,,29.0,0.0,17.0,19.0,68.57,118.0,30.0,118.0,28.0,15.0,15.0,,7.0,1403900012342011
14,039,0001,2342,012,Guadalajara,10.95,31.0,28.0,0.0,22.0,0.0,6.0,23.0,75.68,65.0,22.0,65.0,21.0,9.0,13.0,0.0,9.0,1403900012342012
14,039,0001,2342,013,Guadalajara,8.81,134.0,130.0,5.0,71.0,0.0,32.0,28.0,100.0,260.0,71.0,260.0,70.0,45.0,22.0,9.0,18.0,1403900012342013
14,039,0001,2342,014,Guadalajara,9.73,114.0,109.0,10.0,65.0,0.0,31.0,34.0,91.8,234.0,65.0,234.0,57.0,38.0,26.0,5.0,17.0,1403900012342014
14,039,0001,2342,015,Guadalajara,10.02,35.0,34.0,0.0,21.0,0.0,10.0,11.0,75.0,70.0,21.0,70.0,19.0,12.0,6.0,3.0,4.0,1403900012342015
14,039,0001,2342,016,Guadalajara,9.84,29.0,28.0,0.0,17.0,0.0,,11.0,66.67,55.0,17.0,55.0,15.0,7.0,10.0,0.0,,1403900012342016
14,039,0001,2342,017,Guadalajara,10.4,65.0,64.0,,27.0,0.0,10.0,25.0,74.14,101.0,27.0,101.0,25.0,16.0,10.0,,8.0,1403900012342017
14,039,0001,2342,018,Guadalajara,10.62,46.0,45.0,4.0,22.0,0.0,5.0,16.0,77.78,80.0,22.0,80.0,19.0,11.0,11.0,,4.0,1403900012342018
14,039,0001,2342,019,Guadalajara,9.99,98.0,98.0,5.0,48.0,0.0,25.0,17.0,94.19,167.0,48.0,167.0,48.0,33.0,13.0,5.0,20.0,1403900012342019
14,039,0001,2342,020,Guadalajara,10.44,101.0,100.0,3.0,57.0,0.0,25.0,33.0,74.75,173.0,58.0,173.0,56.0,34.0,23.0,,12.0,1403900012342020
14,039,0001,2342,021,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012342021
14,039,0001,2342,022,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012342022
14,039,0001,2342,023,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012342023
14,039,0001,2342,024,Guadalajara,12.41,36.0,35.0,0.0,26.0,0.0,5.0,18.0,105.71,72.0,27.0,72.0,26.0,13.0,14.0,0.0,3.0,1403900012342024
14,039,0001,2357,001,Guadalajara,10.78,40.0,39.0,0.0,25.0,0.0,4.0,13.0,87.8,77.0,25.0,77.0,18.0,14.0,10.0,,7.0,1403900012357001
14,039,0001,2357,002,Guadalajara,10.19,76.0,71.0,,33.0,0.0,23.0,16.0,93.94,128.0,33.0,128.0,33.0,19.0,12.0,4.0,13.0,1403900012357002
14,039,0001,2357,003,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012357003
14,039,0001,2357,004,Guadalajara,9.72,94.0,94.0,,50.0,0.0,23.0,29.0,81.11,163.0,50.0,163.0,50.0,29.0,20.0,,10.0,1403900012357004
14,039,0001,2357,005,Guadalajara,8.95,41.0,41.0,4.0,27.0,,7.0,20.0,90.7,82.0,31.0,82.0,28.0,23.0,7.0,,6.0,1403900012357005
14,039,0001,2357,006,Guadalajara,10.57,72.0,71.0,,42.0,0.0,15.0,19.0,89.04,138.0,42.0,138.0,37.0,22.0,19.0,4.0,10.0,1403900012357006
14,039,0001,2357,007,Guadalajara,11.8,77.0,75.0,,36.0,0.0,18.0,22.0,101.47,137.0,36.0,137.0,32.0,20.0,16.0,,16.0,1403900012357007
14,039,0001,2357,008,Guadalajara,10.69,73.0,66.0,0.0,32.0,0.0,15.0,19.0,116.13,134.0,32.0,134.0,31.0,16.0,15.0,,6.0,1403900012357008
14,039,0001,2357,009,Guadalajara,10.59,67.0,61.0,0.0,33.0,0.0,21.0,21.0,111.67,127.0,33.0,127.0,32.0,16.0,16.0,3.0,6.0,1403900012357009
14,039,0001,2357,010,Guadalajara,10.73,59.0,57.0,0.0,33.0,0.0,11.0,10.0,67.65,114.0,33.0,114.0,31.0,19.0,13.0,,10.0,1403900012357010
14,039,0001,2357,011,Guadalajara,10.93,87.0,86.0,0.0,41.0,0.0,12.0,21.0,92.5,154.0,41.0,154.0,36.0,23.0,16.0,3.0,12.0,1403900012357011
14,039,0001,2357,012,Guadalajara,12.56,6.0,6.0,0.0,4.0,0.0,,,71.43,12.0,4.0,12.0,4.0,,,0.0,0.0,1403900012357012
14,039,0001,2357,013,Guadalajara,10.39,92.0,91.0,5.0,39.0,,19.0,23.0,95.65,135.0,39.0,135.0,39.0,14.0,23.0,3.0,12.0,1403900012357013
14,039,0001,2357,014,Guadalajara,9.63,66.0,66.0,3.0,40.0,0.0,10.0,26.0,72.73,133.0,40.0,133.0,40.0,21.0,18.0,3.0,6.0,1403900012357014
14,039,0001,2357,015,Guadalajara,11.21,22.0,22.0,0.0,12.0,0.0,3.0,9.0,105.88,35.0,13.0,35.0,13.0,6.0,6.0,0.0,3.0,1403900012357015
14,039,0001,2357,016,Guadalajara,9.76,82.0,79.0,3.0,37.0,0.0,16.0,28.0,92.21,148.0,38.0,148.0,37.0,16.0,19.0,6.0,21.0,1403900012357016
14,039,0001,2357,017,Guadalajara,10.64,53.0,53.0,3.0,25.0,0.0,10.0,10.0,77.59,103.0,25.0,103.0,25.0,15.0,10.0,0.0,8.0,1403900012357017
14,039,0001,2357,018,Guadalajara,11.45,75.0,72.0,0.0,35.0,0.0,30.0,25.0,94.37,138.0,35.0,138.0,32.0,18.0,17.0,3.0,10.0,1403900012357018
14,039,0001,2357,019,Guadalajara,10.93,62.0,61.0,,31.0,0.0,17.0,30.0,95.0,117.0,31.0,117.0,30.0,11.0,19.0,3.0,7.0,1403900012357019
14,039,0001,2357,020,Guadalajara,10.67,63.0,63.0,4.0,32.0,0.0,12.0,16.0,87.72,107.0,32.0,107.0,32.0,17.0,10.0,6.0,6.0,1403900012357020
14,039,0001,2357,021,Guadalajara,10.9,71.0,70.0,,48.0,0.0,14.0,33.0,98.44,127.0,48.0,127.0,43.0,31.0,16.0,,11.0,1403900012357021
14,039,0001,2357,022,Guadalajara,8.46,46.0,46.0,4.0,24.0,0.0,7.0,17.0,90.7,82.0,24.0,82.0,21.0,10.0,14.0,,7.0,1403900012357022
14,039,0001,2357,023,Guadalajara,9.8,64.0,64.0,0.0,30.0,0.0,11.0,14.0,76.67,106.0,31.0,106.0,31.0,18.0,12.0,,8.0,1403900012357023
14,039,0001,2357,024,Guadalajara,11.55,61.0,61.0,,25.0,0.0,12.0,11.0,68.52,91.0,25.0,91.0,25.0,8.0,15.0,,4.0,1403900012357024
14,039,0001,2357,025,Guadalajara,9.95,63.0,63.0,3.0,33.0,0.0,14.0,21.0,88.14,111.0,33.0,111.0,33.0,15.0,18.0,0.0,7.0,1403900012357025
14,039,0001,2357,026,Guadalajara,11.13,64.0,64.0,4.0,33.0,0.0,9.0,24.0,75.38,114.0,33.0,114.0,29.0,17.0,16.0,0.0,11.0,1403900012357026
14,039,0001,2357,027,Guadalajara,10.34,36.0,36.0,,18.0,0.0,9.0,8.0,84.85,61.0,18.0,61.0,17.0,10.0,7.0,,4.0,1403900012357027
14,039,0001,2361,001,Guadalajara,11.01,54.0,53.0,,26.0,0.0,8.0,28.0,106.67,93.0,26.0,93.0,25.0,10.0,16.0,,10.0,1403900012361001
14,039,0001,2361,002,Guadalajara,11.12,67.0,65.0,3.0,28.0,0.0,18.0,18.0,100.0,106.0,28.0,106.0,28.0,15.0,12.0,,7.0,1403900012361002
14,039,0001,2361,003,Guadalajara,10.54,73.0,73.0,4.0,28.0,0.0,20.0,25.0,108.47,123.0,28.0,112.0,28.0,12.0,12.0,5.0,11.0,1403900012361003
14,039,0001,2361,004,Guadalajara,12.57,64.0,64.0,0.0,34.0,0.0,18.0,6.0,74.19,108.0,34.0,108.0,34.0,11.0,22.0,3.0,14.0,1403900012361004
14,039,0001,2361,005,Guadalajara,10.48,64.0,64.0,3.0,28.0,0.0,17.0,18.0,81.82,120.0,28.0,120.0,28.0,14.0,13.0,,12.0,1403900012361005
14,039,0001,2361,006,Guadalajara,10.66,42.0,42.0,,25.0,0.0,6.0,13.0,89.8,93.0,25.0,93.0,25.0,14.0,10.0,,8.0,1403900012361006
14,039,0001,2361,008,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012361008
14,039,0001,2361,010,Guadalajara,10.6,80.0,79.0,0.0,37.0,0.0,21.0,27.0,97.4,152.0,37.0,152.0,37.0,18.0,19.0,,15.0,1403900012361010
14,039,0001,2361,011,Guadalajara,11.29,71.0,71.0,,38.0,0.0,19.0,18.0,108.47,123.0,38.0,123.0,32.0,17.0,18.0,8.0,17.0,1403900012361011
14,039,0001,2361,012,Guadalajara,12.06,56.0,56.0,0.0,23.0,0.0,9.0,12.0,110.26,82.0,23.0,82.0,23.0,9.0,13.0,4.0,4.0,1403900012361012
14,039,0001,2361,013,Guadalajara,10.36,44.0,43.0,,25.0,0.0,8.0,20.0,107.89,79.0,25.0,79.0,24.0,11.0,14.0,3.0,13.0,1403900012361013
14,039,0001,2361,015,Guadalajara,10.87,49.0,49.0,3.0,31.0,0.0,8.0,28.0,71.64,115.0,31.0,115.0,31.0,12.0,15.0,6.0,12.0,1403900012361015
14,039,0001,2361,016,Guadalajara,9.89,58.0,57.0,5.0,30.0,0.0,16.0,28.0,82.09,122.0,31.0,122.0,31.0,9.0,21.0,6.0,13.0,1403900012361016
14,039,0001,2361,017,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012361017
14,039,0001,2361,018,Guadalajara,10.83,65.0,64.0,,28.0,0.0,17.0,19.0,112.7,134.0,28.0,134.0,28.0,9.0,16.0,6.0,11.0,1403900012361018
14,039,0001,2361,019,Guadalajara,9.93,67.0,65.0,3.0,35.0,0.0,13.0,27.0,77.22,140.0,35.0,140.0,32.0,16.0,17.0,4.0,12.0,1403900012361019
14,039,0001,2376,001,Guadalajara,11.38,51.0,49.0,0.0,22.0,0.0,9.0,17.0,125.0,72.0,22.0,72.0,20.0,6.0,16.0,4.0,5.0,1403900012376001
14,039,0001,2376,002,Guadalajara,10.85,102.0,96.0,3.0,49.0,0.0,27.0,39.0,102.13,190.0,49.0,190.0,48.0,18.0,30.0,6.0,17.0,1403900012376002
14,039,0001,2376,003,Guadalajara,10.71,64.0,63.0,0.0,29.0,0.0,19.0,17.0,82.09,122.0,29.0,122.0,28.0,12.0,17.0,,9.0,1403900012376003
14,039,0001,2376,004,Guadalajara,11.15,30.0,30.0,,11.0,0.0,6.0,7.0,117.39,50.0,11.0,50.0,11.0,5.0,6.0,3.0,4.0,1403900012376004
14,039,0001,2376,005,Guadalajara,9.91,38.0,36.0,,20.0,0.0,5.0,12.0,86.11,67.0,20.0,67.0,19.0,10.0,9.0,3.0,6.0,1403900012376005
14,039,0001,2376,006,Guadalajara,11.75,14.0,14.0,0.0,6.0,0.0,,4.0,90.0,19.0,6.0,19.0,6.0,3.0,3.0,,,1403900012376006
14,039,0001,2376,007,Guadalajara,11.09,41.0,41.0,,20.0,0.0,7.0,21.0,55.56,70.0,20.0,70.0,16.0,13.0,7.0,,7.0,1403900012376007
14,039,0001,2376,008,Guadalajara,10.77,31.0,31.0,0.0,20.0,0.0,8.0,17.0,75.68,65.0,20.0,65.0,18.0,11.0,7.0,3.0,5.0,1403900012376008
14,039,0001,2376,009,Guadalajara,11.01,52.0,52.0,,27.0,0.0,5.0,20.0,108.51,98.0,27.0,98.0,24.0,19.0,6.0,4.0,10.0,1403900012376009
14,039,0001,2376,010,Guadalajara,9.99,42.0,41.0,,30.0,0.0,11.0,11.0,68.42,96.0,30.0,96.0,29.0,16.0,13.0,,7.0,1403900012376010
14,039,0001,2376,011,Guadalajara,10.91,74.0,72.0,3.0,42.0,0.0,11.0,33.0,92.11,146.0,42.0,146.0,42.0,19.0,22.0,3.0,15.0,1403900012376011
14,039,0001,2376,012,Guadalajara,10.51,22.0,21.0,0.0,14.0,0.0,4.0,13.0,95.83,47.0,14.0,47.0,12.0,8.0,6.0,,4.0,1403900012376012
14,039,0001,2376,013,Guadalajara,11.31,40.0,40.0,,27.0,0.0,5.0,24.0,86.67,84.0,27.0,84.0,26.0,16.0,11.0,,10.0,1403900012376013
14,039,0001,2376,014,Guadalajara,10.6,35.0,34.0,,14.0,0.0,7.0,12.0,111.11,57.0,14.0,57.0,12.0,8.0,6.0,,6.0,1403900012376014
14,039,0001,2376,015,Guadalajara,10.96,59.0,57.0,3.0,34.0,0.0,19.0,28.0,93.44,118.0,34.0,118.0,32.0,23.0,10.0,,9.0,1403900012376015
14,039,0001,2376,016,Guadalajara,10.37,48.0,48.0,5.0,17.0,0.0,12.0,6.0,94.44,70.0,17.0,70.0,17.0,8.0,9.0,,6.0,1403900012376016
14,039,0001,2376,017,Guadalajara,10.2,42.0,41.0,,20.0,0.0,8.0,12.0,94.59,72.0,21.0,72.0,21.0,9.0,12.0,,8.0,1403900012376017
14,039,0001,2376,018,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012376018
14,039,0001,2376,019,Guadalajara,14.33,,,0.0,3.0,0.0,0.0,,200.0,3.0,3.0,3.0,3.0,,,,,1403900012376019
14,039,0001,2376,020,Guadalajara,10.43,27.0,27.0,0.0,15.0,,5.0,11.0,119.05,46.0,15.0,46.0,15.0,8.0,6.0,3.0,3.0,1403900012376020
14,039,0001,2376,021,Guadalajara,11.5,85.0,83.0,0.0,41.0,0.0,16.0,26.0,77.01,154.0,41.0,154.0,39.0,19.0,22.0,,19.0,1403900012376021
14,039,0001,2376,022,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012376022
14,039,0001,2376,023,Guadalajara,9.97,46.0,44.0,,19.0,0.0,9.0,14.0,65.31,81.0,19.0,81.0,19.0,11.0,7.0,,5.0,1403900012376023
14,039,0001,2376,024,Guadalajara,10.63,16.0,15.0,0.0,6.0,0.0,,3.0,53.33,23.0,6.0,23.0,5.0,5.0,,0.0,,1403900012376024
14,039,0001,2376,025,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012376025
14,039,0001,2380,001,Guadalajara,11.86,39.0,38.0,0.0,27.0,0.0,11.0,16.0,97.83,91.0,27.0,91.0,26.0,11.0,16.0,,6.0,1403900012380001
14,039,0001,2380,002,Guadalajara,11.7,84.0,83.0,3.0,31.0,0.0,16.0,25.0,73.68,132.0,31.0,132.0,31.0,10.0,20.0,3.0,8.0,1403900012380002
14,039,0001,2380,003,Guadalajara,10.05,69.0,69.0,3.0,36.0,0.0,27.0,19.0,108.06,129.0,36.0,129.0,36.0,14.0,22.0,3.0,8.0,1403900012380003
14,039,0001,2380,004,Guadalajara,10.45,64.0,63.0,,30.0,0.0,14.0,18.0,79.71,124.0,30.0,124.0,29.0,11.0,17.0,,10.0,1403900012380004
14,039,0001,2380,005,Guadalajara,10.36,91.0,91.0,,43.0,0.0,16.0,25.0,118.42,166.0,43.0,166.0,42.0,19.0,22.0,5.0,16.0,1403900012380005
14,039,0001,2380,006,Guadalajara,10.46,25.0,23.0,0.0,15.0,0.0,13.0,6.0,74.29,61.0,15.0,61.0,14.0,7.0,7.0,,5.0,1403900012380006
14,039,0001,2380,007,Guadalajara,10.95,45.0,42.0,0.0,21.0,0.0,14.0,9.0,121.88,71.0,21.0,71.0,20.0,12.0,9.0,0.0,7.0,1403900012380007
14,039,0001,2380,008,Guadalajara,10.31,50.0,50.0,0.0,30.0,0.0,15.0,16.0,72.73,95.0,30.0,95.0,29.0,20.0,9.0,,11.0,1403900012380008
14,039,0001,2380,009,Guadalajara,10.39,26.0,26.0,0.0,14.0,0.0,4.0,7.0,57.69,41.0,14.0,41.0,14.0,8.0,6.0,0.0,3.0,1403900012380009
14,039,0001,2380,010,Guadalajara,10.84,43.0,43.0,,21.0,0.0,6.0,9.0,87.5,75.0,21.0,75.0,21.0,6.0,15.0,,6.0,1403900012380010
14,039,0001,2380,011,Guadalajara,10.97,48.0,47.0,0.0,23.0,0.0,14.0,11.0,76.92,92.0,23.0,92.0,23.0,11.0,12.0,,8.0,1403900012380011
14,039,0001,2380,012,Guadalajara,9.62,41.0,40.0,,21.0,0.0,4.0,12.0,94.87,76.0,21.0,76.0,18.0,12.0,9.0,,6.0,1403900012380012
14,039,0001,2380,013,Guadalajara,8.37,25.0,25.0,0.0,13.0,0.0,8.0,10.0,78.57,50.0,13.0,50.0,13.0,8.0,5.0,0.0,4.0,1403900012380013
14,039,0001,2380,014,Guadalajara,9.58,37.0,37.0,4.0,17.0,0.0,10.0,11.0,93.94,64.0,17.0,64.0,15.0,11.0,6.0,,7.0,1403900012380014
14,039,0001,2380,015,Guadalajara,9.0,29.0,28.0,0.0,17.0,0.0,5.0,12.0,93.33,58.0,18.0,58.0,18.0,7.0,10.0,3.0,4.0,1403900012380015
14,039,0001,2380,016,Guadalajara,11.65,71.0,71.0,,41.0,0.0,25.0,30.0,78.95,136.0,41.0,136.0,38.0,15.0,26.0,3.0,9.0,1403900012380016
14,039,0001,2380,017,Guadalajara,10.28,30.0,30.0,,18.0,0.0,4.0,14.0,66.67,55.0,18.0,55.0,16.0,9.0,8.0,,6.0,1403900012380017
14,039,0001,2380,018,Guadalajara,9.71,41.0,41.0,3.0,20.0,0.0,7.0,20.0,112.5,85.0,20.0,85.0,20.0,10.0,9.0,,7.0,1403900012380018
14,039,0001,2380,019,Guadalajara,,,,,,,,,,2.0,,,,,,,,1403900012380019
14,039,0001,2395,001,Guadalajara,10.84,32.0,30.0,,18.0,0.0,5.0,10.0,87.5,60.0,18.0,60.0,18.0,6.0,11.0,4.0,5.0,1403900012395001
14,039,0001,2395,002,Guadalajara,11.47,21.0,20.0,0.0,13.0,0.0,4.0,10.0,57.14,44.0,13.0,44.0,13.0,9.0,4.0,0.0,,1403900012395002
14,039,0001,2395,003,Guadalajara,12.3,18.0,17.0,0.0,9.0,0.0,4.0,5.0,50.0,30.0,9.0,30.0,9.0,3.0,6.0,0.0,,1403900012395003
14,039,0001,2395,004,Guadalajara,12.63,8.0,7.0,,5.0,0.0,,7.0,80.0,18.0,5.0,18.0,5.0,,4.0,0.0,,1403900012395004
14,039,0001,2395,005,Guadalajara,10.92,27.0,27.0,0.0,15.0,0.0,4.0,11.0,84.62,48.0,15.0,48.0,14.0,,12.0,,3.0,1403900012395005
14,039,0001,2395,006,Guadalajara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403900012395006
